Unnamed: 0,OrderId,CustomerId,OrderDate,Age,City,Category,ProductName,Quantity,UnitPrice,DiscountPct,PaymentMethod,OrderStatus,Rating,ShippingDays,DeliveryDistanceKM,Device,MarketingChannel,Spend90d,CouponCode,TotalAmount,Year,Month,Day
62612,ORD1004157,CUST50955,2024-01-31,45,Kolkata,Electronics,Bluetooth Speaker,3.0,497.82,9.58,not provided,Delivered,4.4,5.0,41.41,Desktop,Organic,20086.29,not provided,1350.39,2024.0,1.0,31.0
59441,ORD1073369,CUST10192,2025-06-19,56,Jaipur,Home & Kitchen,Coffee Maker,1.0,1165.97,7.96,Net Banking,Shipped,4.9,7.0,23.06,Tablet,Paid Search,16095.2,SAVE20,1073.16,2025.0,6.0,19.0
34447,ORD1076481,CUST73038,2025-07-12,45,Kolkata,Sports,Laptop Stand,2.0,329.81,10.66,Net Banking,Cancelled,3.0,5.0,36.26,Desktop,Paid Search,4963.61,NEWUSER,589.3,2025.0,7.0,12.0
12488,ORD1078094,CUST61468,2025-07-24,47,Chennai,Electronics,Smart Watch,1.0,1253.15,22.01,COD,Delivered,4.6,3.0,3.28,Desktop,Organic,28429.38,NONE,977.33,2025.0,7.0,24.0
37013,ORD1085475,CUST25688,2025-09-15,42,Kolkata,Home & Kitchen,Organic Snacks,1.0,764.78,30.66,Debit Card,Shipped,4.2,3.0,3.0,Mobile,Paid Search,4463.4,APP15,530.3,2025.0,9.0,15.0
49521,ORD1044328,CUST97259,2024-11-19,30,Ahmedabad,Grocery,Organic Snacks,2.0,880.49,2.6,COD,Delivered,2.8,1.0,35.06,Mobile,Organic,2366.37,NONE,1715.19,2024.0,11.0,19.0
48713,ORD1084936,CUST16372,2025-09-12,55,Kolkata,Fashion,Novel,5.0,1236.54,17.77,Credit Card,Delivered,5.0,8.0,50.32,Mobile,Paid Search,3869.47,FESTIVE,5084.03,2025.0,9.0,12.0
7636,ORD1023162,CUST76138,2024-06-18,39,Bengaluru,Fashion,Novel,2.0,933.53,15.02,Wallet,Delivered,3.1,2.0,6.13,Desktop,Organic,1247.01,FESTIVE,1586.63,2024.0,6.0,18.0
6898,ORD1056306,CUST51068,2025-02-15,31,Patna,Electronics,Bluetooth Speaker,3.0,263.73,13.94,Wallet,Delivered,4.5,5.0,5.66,Mobile,Social,4009.24,SAVE20,680.9,2025.0,2.0,15.0
33584,ORD1060839,CUST75077,2025-03-20,22,Mumbai,Fashion,Novel,1.0,215.07,15.86,Credit Card,Shipped,3.5,1.0,7.1,Desktop,Affiliate,11951.52,NONE,180.96,2025.0,3.0,20.0
14240,ORD1003634,CUST95656,2024-01-27,30,Mumbai,Books,Smart Watch,1.0,1430.26,3.38,Debit Card,Delivered,4.4,4.0,7.31,Tablet,Affiliate,4562.57,NEWUSER,1381.92,2024.0,1.0,27.0
47007,ORD1057289,CUST16780,2025-02-22,32,Indore,Electronics,Yoga Mat,1.0,296.29,3.32,Debit Card,Delivered,2.9,3.0,15.76,Desktop,Organic,3731.05,NONE,,2025.0,2.0,22.0
51180,ORD1098179,CUST41845,2025-12-17,35,Chennai,Sports,Smart Watch,5.0,5223.64,11.19,UPI,Returned,3.9,2.0,12.93,Tablet,Affiliate,4108.04,APP15,23195.57,2025.0,12.0,17.0
87409,ORD1038021,CUST43593,2024-10-04,29,Patna,Electronics,Yoga Mat,2.0,1677.03,13.86,Debit Card,Delivered,3.1,6.0,2.52,Mobile,Paid Search,2322.38,FESTIVE,2889.19,2024.0,10.0,4.0
75668,ORD1065495,CUST29465,2025-04-23,39,Lucknow,Home & Kitchen,Coffee Maker,3.0,2797.37,16.92,Debit Card,Delivered,4.3,1.0,9.01,Desktop,Social,6965.4,APP15,6972.16,2025.0,4.0,23.0
5854,ORD1086128,CUST12353,2025-09-20,34,Ahmedabad,Fashion,Novel,2.0,359.15,7.38,Wallet,Shipped,4.4,1.0,4.82,Desktop,Direct,2606.78,NEWUSER,665.29,2025.0,9.0,20.0
22558,ORD1002872,CUST46094,2024-01-21,21,Chennai,Home & Kitchen,Yoga Mat,1.0,1850.94,2.61,Wallet,Delivered,5.0,12.0,1.37,Mobile,Social,2497.82,NEWUSER,1802.63,2024.0,1.0,21.0
25142,ORD1019737,CUST45174,2024-05-24,36,Delhi,Toys,Laptop Stand,2.0,868.45,3.13,Net Banking,Delivered,4.2,1.0,44.95,Mobile,Organic,,SAVE20,1682.54,2024.0,5.0,24.0
22661,ORD1034887,CUST45930,2024-09-11,32,Patna,Sports,Face Serum,1.0,1322.6,36.99,COD,Processing,4.5,1.0,8.51,Tablet,Organic,1749.01,FESTIVE,833.37,2024.0,9.0,11.0
33693,ORD1033553,CUST89860,2024-09-01,38,Mumbai,Books,Bluetooth Speaker,2.0,143.88,28.66,Wallet,Delivered,4.4,3.0,15.06,Mobile,Organic,28422.4,APP15,205.29,2024.0,9.0,1.0
15523,ORD1003963,CUST11230,2024-01-29,27,Patna,,Novel,1.0,979.42,20.46,Net Banking,Delivered,5.0,1.0,13.6,Mobile,Organic,2439.61,FESTIVE,779.03,2024.0,1.0,29.0
75996,ORD1042261,CUST89482,2024-11-04,18,Lucknow,Home & Kitchen,Laptop Stand,1.0,1486.77,10.66,Net Banking,Delivered,4.5,2.0,12.0,Mobile,Social,9742.77,FESTIVE,1328.28,2024.0,11.0,4.0
81681,ORD1074647,CUST93064,2025-06-28,26,Pune,Fashion,Organic Snacks,2.0,353.89,21.25,COD,Delivered,4.1,2.0,7.12,Mobile,Affiliate,18127.59,not provided,557.38,2025.0,6.0,28.0
77397,ORD1042373,CUST67300,2024-11-05,38,Pune,Toys,Yoga Mat,1.0,1678.36,33.35,Credit Card,Delivered,4.8,5.0,20.28,Mobile,Paid Search,36729.23,APP15,1118.63,2024.0,11.0,5.0
44460,ORD1037625,CUST33630,2024-10-01,32,Indore,Beauty,Bluetooth Speaker,3.0,946.49,25.19,Net Banking,Delivered,5.0,5.0,14.76,Mobile,Direct,2998.76,FESTIVE,2124.21,2024.0,10.0,1.0
23611,ORD1003939,CUST36192,2024-01-29,47,Pune,Beauty,Smart Watch,2.0,447.85,14.82,Wallet,Delivered,4.5,2.0,30.94,Mobile,Paid Search,1436.12,FESTIVE,762.96,2024.0,1.0,29.0
77137,ORD1032989,CUST64224,2024-08-28,18,Bengaluru,Sports,Novel,4.0,2270.46,9.63,UPI,Cancelled,1.5,6.0,12.87,not provided,Direct,800.36,APP15,8207.26,2024.0,8.0,28.0
70059,ORD1018595,CUST75743,2024-05-15,45,Delhi,Books,Laptop Stand,3.0,1713.63,18.86,COD,Delivered,3.7,4.0,8.81,Mobile,Organic,5669.27,NONE,4171.32,2024.0,5.0,15.0
16954,ORD1086655,CUST92999,2025-09-24,26,Delhi,Home & Kitchen,Running Shoes,2.0,468.05,13.74,Debit Card,Cancelled,2.6,9.0,8.29,Mobile,Social,1484.18,SAVE20,807.48,2025.0,9.0,24.0
73805,ORD1007383,CUST15894,2024-02-23,28,Delhi,Home & Kitchen,Wireless Headphones,3.0,133.08,22.62,Credit Card,Delivered,3.0,1.0,3.02,Mobile,Direct,729.32,NEWUSER,308.93,2024.0,2.0,23.0
67286,ORD1056562,CUST44030,2025-02-16,35,Bengaluru,Home & Kitchen,Running Shoes,2.0,322.63,7.3,Debit Card,Delivered,2.9,2.0,11.53,Mobile,Paid Search,1512.13,FESTIVE,598.16,2025.0,2.0,16.0
23532,ORD1099987,CUST54787,2025-12-30,18,Ahmedabad,Electronics,Running Shoes,1.0,722.0,18.67,COD,Shipped,3.4,5.0,4.59,Mobile,Paid Search,27420.82,NONE,587.2,2025.0,12.0,30.0
18536,ORD1051386,CUST62397,2025-01-10,36,Kolkata,Books,Running Shoes,3.0,468.75,13.38,Credit Card,Delivered,4.2,1.0,13.28,Mobile,Organic,42319.71,FESTIVE,1218.09,2025.0,1.0,10.0
69430,ORD1047234,CUST16349,2024-12-10,42,Kolkata,Beauty,Yoga Mat,1.0,2816.22,4.98,Net Banking,Cancelled,4.3,1.0,4.33,Mobile,Direct,3754.48,NONE,2675.97,2024.0,12.0,10.0
12038,ORD1016841,CUST69827,,42,Patna,Fashion,Smart Watch,2.0,415.01,10.1,Debit Card,Delivered,3.7,5.0,8.23,not provided,Direct,3335.93,APP15,746.19,,,
34239,ORD1028689,CUST97968,2024-07-28,19,Mumbai,Grocery,Coffee Maker,3.0,345.89,24.29,Debit Card,Delivered,4.5,2.0,7.21,Mobile,Email,759.03,not provided,785.62,2024.0,7.0,28.0
2639,ORD1071923,CUST67097,2025-06-09,20,Lucknow,,Bluetooth Speaker,2.0,1361.86,17.42,UPI,Delivered,4.2,1.0,12.03,Mobile,Organic,6699.2,FESTIVE,2249.25,2025.0,6.0,9.0
79658,ORD1010294,CUST74151,2024-03-16,34,Ahmedabad,Grocery,Laptop Stand,4.0,1403.12,12.07,Net Banking,Delivered,4.0,2.0,3.77,Mobile,Paid Search,13752.05,NONE,4935.05,2024.0,3.0,16.0
51186,ORD1028267,CUST97643,2024-07-25,28,Chennai,Beauty,Organic Snacks,3.0,1324.49,9.51,Wallet,Delivered,4.2,3.0,2.0,Mobile,Organic,111358.81,not provided,3595.59,2024.0,7.0,25.0
79184,ORD1029545,CUST83520,2024-08-03,27,Ahmedabad,Sports,Smart Watch,1.0,1506.22,2.08,COD,Delivered,4.2,3.0,18.32,Desktop,Organic,2092.35,FESTIVE,1474.89,2024.0,8.0,3.0
33015,ORD1001285,CUST12615,2024-01-10,35,Chennai,Electronics,Laptop Stand,1.0,1827.19,25.0,Net Banking,Delivered,4.1,6.0,4.12,Mobile,Social,12405.59,NONE,1370.39,2024.0,1.0,10.0
82561,ORD1081810,CUST37255,2025-08-20,28,Jaipur,Electronics,Bluetooth Speaker,3.0,562.98,7.4,COD,Delivered,4.7,8.0,3.7,Desktop,Organic,1081.41,not provided,1563.96,2025.0,8.0,20.0
43452,ORD1047581,CUST77011,2024-12-13,42,Jaipur,Books,Wireless Headphones,1.0,2807.77,13.85,Debit Card,Processing,4.4,3.0,13.67,Mobile,Email,1554.4,NONE,2418.89,2024.0,12.0,13.0
37213,ORD1053943,CUST63988,2025-01-28,50,Pune,Toys,Face Serum,2.0,479.44,8.4,Net Banking,Delivered,3.2,2.0,3.56,Mobile,Paid Search,2441.95,not provided,878.33,2025.0,1.0,28.0
84323,ORD1025752,CUST46687,2024-07-06,31,Chennai,Electronics,Organic Snacks,1.0,597.81,2.76,UPI,Returned,3.6,3.0,9.59,Mobile,Organic,472.85,NONE,581.31,2024.0,7.0,6.0
62354,ORD1065294,CUST56279,2025-04-21,48,Pune,Toys,Laptop Stand,1.0,760.84,9.23,COD,Delivered,4.9,9.0,15.18,Desktop,Organic,24777.85,FESTIVE,690.61,2025.0,4.0,21.0
38212,ORD1051465,CUST19935,2025-01-10,38,Ahmedabad,Fashion,Smart Watch,1.0,974.0,6.99,Net Banking,Delivered,4.0,2.0,18.97,Mobile,Paid Search,3113.82,SAVE20,905.92,2025.0,1.0,10.0
87612,ORD1012673,CUST52431,2024-04-02,37,Delhi,Fashion,Smart Watch,1.0,589.24,7.01,Wallet,Delivered,4.2,3.0,16.66,Mobile,Social,6146.59,APP15,547.93,2024.0,4.0,2.0
63633,ORD1030636,CUST70754,2024-08-11,32,Indore,Beauty,Laptop Stand,3.0,702.74,21.91,UPI,Shipped,4.8,7.0,14.16,Mobile,Affiliate,12638.31,APP15,1646.31,2024.0,8.0,11.0
65640,ORD1069452,CUST90380,2025-05-22,42,Indore,Beauty,Organic Snacks,2.0,1065.03,14.9,UPI,Delivered,2.9,2.0,14.32,Desktop,Email,1385.54,not provided,1812.68,2025.0,5.0,22.0
43063,ORD1005340,CUST12377,2024-02-08,34,Pune,Toys,Novel,2.0,881.63,16.91,Wallet,Delivered,3.0,4.0,12.39,Tablet,Direct,19311.08,FESTIVE,1465.09,2024.0,2.0,8.0
80459,ORD1090013,CUST37777,2025-10-19,36,Bengaluru,Grocery,Wireless Headphones,1.0,940.31,21.54,COD,Cancelled,5.0,2.0,25.02,Desktop,Paid Search,6932.39,APP15,737.77,2025.0,10.0,19.0
27164,ORD1058522,CUST28954,2025-03-03,55,Indore,Home & Kitchen,Laptop Stand,3.0,333.66,3.01,Credit Card,Returned,4.5,1.0,7.42,Mobile,Social,991.53,FESTIVE,970.85,2025.0,3.0,3.0
59086,ORD1040904,CUST99269,2024-10-25,45,Chennai,,Running Shoes,1.0,2388.44,16.59,Net Banking,Delivered,3.8,11.0,28.65,Mobile,Direct,2709.39,FESTIVE,1992.2,2024.0,10.0,25.0
1140,ORD1080367,CUST77280,2025-08-09,39,Bengaluru,Toys,Yoga Mat,3.0,4577.53,31.75,Credit Card,Delivered,3.3,2.0,9.84,Mobile,Social,2734.82,SAVE20,9372.49,2025.0,8.0,9.0
37594,ORD1002082,CUST42269,2024-01-16,20,Mumbai,Home & Kitchen,Novel,2.0,2943.7,8.46,COD,Delivered,3.9,4.0,3.64,Mobile,Affiliate,25986.22,FESTIVE,5389.33,2024.0,1.0,16.0
56925,ORD1089079,CUST96021,2025-10-12,25,Chennai,Toys,Yoga Mat,1.0,305.36,150.0,Credit Card,Delivered,3.5,6.0,5.48,Tablet,Social,927.98,APP15,225.91,2025.0,10.0,12.0
33111,ORD1036306,CUST77493,2024-09-22,23,Chennai,Fashion,Smart Watch,3.0,437.99,36.97,Net Banking,Cancelled,5.0,2.0,28.58,not provided,Social,2866.51,not provided,828.2,2024.0,9.0,22.0
57411,ORD1060216,CUST64459,2025-03-15,32,Lucknow,Beauty,Wireless Headphones,2.0,1304.94,14.5,COD,Delivered,4.6,6.0,15.12,Mobile,Organic,1177.27,SAVE20,2231.45,2025.0,3.0,15.0
5520,ORD1030297,CUST14461,2024-08-09,43,Mumbai,Grocery,Running Shoes,1.0,635.75,8.4,Net Banking,Processing,3.9,2.0,11.55,Mobile,Organic,2518.19,APP15,582.35,2024.0,8.0,9.0
1981,ORD1092804,CUST18206,2025-11-08,27,Jaipur,Grocery,Bluetooth Speaker,1.0,2172.52,28.7,Debit Card,Cancelled,3.9,6.0,38.11,Desktop,Email,4128.55,FESTIVE,1549.01,2025.0,11.0,8.0
25931,ORD1022788,CUST75115,2024-06-15,18,Mumbai,Toys,Laptop Stand,1.0,137.14,14.87,Net Banking,Delivered,4.7,4.0,7.31,Desktop,Paid Search,9185.55,FESTIVE,116.75,2024.0,6.0,15.0
69021,ORD1073514,CUST24423,2025-06-20,34,Mumbai,Electronics,Organic Snacks,1.0,1656.97,3.13,COD,Delivered,4.4,2.0,8.81,Mobile,Direct,4109.63,APP15,1605.11,2025.0,6.0,20.0
16416,ORD1001765,CUST73418,2024-01-13,31,,Fashion,Novel,1.0,1367.11,29.03,UPI,Delivered,4.3,2.0,1.13,Desktop,Social,6679.49,FESTIVE,970.24,2024.0,1.0,13.0
46043,ORD1032111,CUST90465,2024-08-22,43,Kolkata,Grocery,Face Serum,3.0,277.03,13.81,UPI,Shipped,4.3,8.0,13.27,Mobile,Paid Search,11991.94,NONE,716.32,2024.0,8.0,22.0
35519,ORD1030549,CUST61350,2024-08-11,42,Ahmedabad,Sports,Coffee Maker,1.0,507.9,10.77,Net Banking,Processing,3.2,4.0,7.12,Mobile,Organic,992.41,FESTIVE,453.2,2024.0,8.0,11.0
45535,ORD1097513,CUST13016,2025-12-12,21,Lucknow,Grocery,Bluetooth Speaker,2.0,15274.06,17.15,Credit Card,Delivered,4.7,4.0,2.84,Desktop,Organic,2395.98,not provided,25309.12,2025.0,12.0,12.0
84786,ORD1051364,CUST49731,2025-01-09,47,Patna,Electronics,Running Shoes,1.0,1523.43,17.24,Debit Card,Delivered,3.2,4.0,17.7,Desktop,Direct,9857.79,SAVE20,1260.79,2025.0,1.0,9.0
44138,ORD1010218,CUST50157,2024-03-15,37,Delhi,Beauty,Yoga Mat,1.0,1319.07,18.88,UPI,Delivered,4.0,5.0,1.77,Mobile,Paid Search,7948.74,FESTIVE,1070.03,2024.0,3.0,15.0
12296,ORD1057517,CUST33709,2025-02-23,28,Delhi,not provided,Smart Watch,1.0,199.61,10.62,COD,Delivered,4.1,2.0,8.39,Desktop,Email,3734.29,NONE,178.41,2025.0,2.0,23.0
12616,ORD1037425,CUST38271,2024-09-30,40,Ahmedabad,Beauty,Laptop Stand,2.0,2289.66,6.7,Net Banking,Delivered,3.1,7.0,6.42,Desktop,Paid Search,9325.97,APP15,4272.51,2024.0,9.0,30.0
30612,ORD1008248,CUST30406,2024-03-01,45,Indore,Beauty,Running Shoes,1.0,1339.29,6.75,Net Banking,Delivered,3.5,12.0,7.88,Mobile,Direct,1007.63,not provided,1248.89,2024.0,3.0,1.0
8295,ORD1076475,CUST95378,2025-07-12,37,Jaipur,Fashion,Smart Watch,3.0,510.64,6.87,Credit Card,Delivered,3.6,4.0,4.77,Mobile,Paid Search,1226.12,NONE,1426.68,2025.0,7.0,12.0
80562,ORD1048503,CUST79361,2024-12-20,23,Mumbai,Beauty,Yoga Mat,1.0,765.11,7.1,Wallet,Delivered,4.0,4.0,50.09,Desktop,Organic,,not provided,710.79,2024.0,12.0,20.0
19643,ORD1037125,CUST73170,2024-09-28,23,Jaipur,Home & Kitchen,Wireless Headphones,2.0,660.72,2.91,Credit Card,Delivered,4.6,4.0,16.24,Mobile,Affiliate,6200.62,NONE,1282.99,2024.0,9.0,28.0
79634,ORD1093874,CUST47867,2025-11-16,45,Ahmedabad,Grocery,Yoga Mat,1.0,2460.81,11.59,Debit Card,Cancelled,4.4,1.0,22.87,Mobile,Organic,3432.03,APP15,2175.6,2025.0,11.0,16.0
22645,ORD1045655,CUST53494,2024-11-29,18,Mumbai,Toys,Organic Snacks,1.0,295.06,26.34,UPI,Returned,4.4,3.0,8.73,Mobile,Organic,28757.11,not provided,217.34,2024.0,11.0,29.0
35587,ORD1020406,CUST90970,2024-05-28,21,Kolkata,not provided,Novel,1.0,5034.2,9.51,Credit Card,Delivered,4.2,4.0,10.41,Desktop,Social,6010.87,APP15,4555.45,2024.0,5.0,28.0
42463,ORD1050716,CUST63186,2025-01-05,36,Kolkata,Sports,Organic Snacks,2.0,432.97,8.73,Credit Card,Delivered,4.4,3.0,6.33,Mobile,Paid Search,8643.87,FESTIVE,790.34,2025.0,1.0,5.0
59519,ORD1023526,CUST28061,2024-06-20,34,Mumbai,Electronics,Bluetooth Speaker,2.0,642.66,2.91,Credit Card,Cancelled,4.5,2.0,7.14,Mobile,Paid Search,6892.09,SAVE20,1247.92,2024.0,6.0,20.0
62873,ORD1038341,CUST42916,2024-10-06,44,Mumbai,Beauty,Face Serum,4.0,106.45,27.56,COD,Delivered,3.4,1.0,7.87,Tablet,Organic,8830.42,APP15,308.45,2024.0,10.0,6.0
69718,ORD1065770,CUST39169,2025-04-25,35,Indore,Books,Smart Watch,1.0,409.78,13.85,Credit Card,Delivered,3.9,7.0,6.6,Mobile,Organic,4849.77,NONE,353.03,2025.0,4.0,25.0
44131,ORD1068920,CUST69473,2025-05-18,37,Patna,Electronics,Laptop Stand,1.0,162.61,8.09,COD,Processing,3.1,6.0,4.54,Tablet,Direct,13006.97,SAVE20,149.45,2025.0,5.0,18.0
43428,ORD1060677,CUST63372,2025-03-18,24,Indore,Fashion,Running Shoes,1.0,1245.07,27.51,not provided,Shipped,4.0,1.0,6.6,Mobile,Organic,17412.66,not provided,902.55,2025.0,3.0,18.0
72715,ORD1008135,CUST56295,2024-02-29,38,Ahmedabad,Fashion,Organic Snacks,1.0,1498.71,21.11,Debit Card,Delivered,3.8,3.0,3857.0,Mobile,Organic,12871.89,FESTIVE,1182.33,2024.0,2.0,29.0
4279,ORD1050336,CUST65217,2025-01-02,35,Lucknow,Books,Laptop Stand,1.0,1315.51,11.95,Wallet,Shipped,3.5,1.0,10.8,Desktop,Social,30043.69,APP15,1158.31,2025.0,1.0,2.0
14232,ORD1019549,CUST75238,2024-05-22,18,Jaipur,Toys,Running Shoes,1.0,899.88,15.24,Wallet,Shipped,3.3,9.0,2.39,Mobile,Organic,4292.87,not provided,762.74,2024.0,5.0,22.0
43673,ORD1083800,CUST47243,2025-09-03,41,Bengaluru,Beauty,Yoga Mat,1.0,66.79,17.37,UPI,Delivered,4.5,2.0,21.59,Mobile,Direct,74499.73,SAVE20,55.19,2025.0,9.0,3.0
32105,ORD1010476,CUST39669,2024-03-17,19,Mumbai,Books,Face Serum,2.0,827.87,37.54,Debit Card,Cancelled,4.1,4.0,22.95,Mobile,Social,,NEWUSER,1034.18,2024.0,3.0,17.0
12365,ORD1088299,CUST87489,2025-10-06,33,Mumbai,Home & Kitchen,Face Serum,2.0,2891.46,1.48,Wallet,Delivered,3.1,4.0,37.76,Mobile,Organic,2661.63,NEWUSER,5697.33,2025.0,10.0,6.0
69938,ORD1008607,CUST42760,2024-03-03,19,Mumbai,Grocery,Coffee Maker,1.0,688.86,2.47,COD,Delivered,3.2,6.0,3.17,Desktop,Paid Search,5624.96,NEWUSER,671.85,2024.0,3.0,3.0
657,ORD1073009,CUST53182,2025-06-16,25,Mumbai,Grocery,Running Shoes,3.0,941.16,5.33,UPI,Delivered,4.8,3.0,9.34,Mobile,Social,367.12,FESTIVE,2672.99,2025.0,6.0,16.0
82314,ORD1092344,CUST47284,2025-11-05,22,Ahmedabad,Home & Kitchen,Smart Watch,3.0,579.97,24.85,UPI,Delivered,4.7,1.0,48.89,Mobile,Social,9156.38,NEWUSER,1307.54,2025.0,11.0,5.0
84292,ORD1000443,CUST80041,2024-01-04,45,Delhi,Toys,Novel,1.0,850.06,8.89,Wallet,Delivered,4.2,4.0,8.12,Mobile,Paid Search,72567.37,NONE,774.49,2024.0,1.0,4.0
36608,ORD1030794,CUST45886,2024-08-12,26,Delhi,Beauty,Novel,2.0,724.09,4.72,UPI,Processing,3.5,2.0,20.55,Mobile,Paid Search,1547.6,NONE,1379.83,2024.0,8.0,12.0
32970,ORD1099113,CUST42994,2025-12-24,35,Ahmedabad,Toys,Organic Snacks,4.0,478.53,14.41,Net Banking,Delivered,3.2,2.0,-10.0,Mobile,Social,23621.76,APP15,1638.3,2025.0,12.0,24.0
31987,ORD1052444,CUST38708,2025-01-17,32,Delhi,Electronics,Smart Watch,1.0,620.01,26.41,Debit Card,Delivered,3.7,1.0,5.39,Mobile,Organic,1181.63,SAVE20,456.27,2025.0,1.0,17.0
2959,ORD1001128,CUST91535,2024-01-09,30,Ahmedabad,Toys,Bluetooth Speaker,1.0,1232.44,17.09,Net Banking,Delivered,2.5,1.0,18.2,Desktop,Social,1477.85,NONE,1021.82,2024.0,1.0,9.0
27590,ORD1082012,CUST99739,2025-08-21,41,,Grocery,Yoga Mat,1.0,1763.15,16.81,Debit Card,Delivered,3.9,3.0,4.6,Mobile,Social,1778.77,NEWUSER,1466.76,2025.0,8.0,21.0
51905,ORD1089529,CUST76871,2025-10-15,38,Lucknow,Electronics,Face Serum,1.0,199.75,4.85,Wallet,Delivered,4.6,5.0,11.32,Mobile,Direct,4652.31,not provided,190.06,2025.0,10.0,15.0
13905,ORD1010271,CUST58791,2024-03-15,28,Hyderabad,Electronics,Running Shoes,5.0,610.86,13.04,Debit Card,Delivered,3.1,1.0,4.19,Mobile,Organic,2963.64,APP15,2656.02,2024.0,3.0,15.0
45345,ORD1078897,CUST69901,2025-07-29,31,Indore,Home & Kitchen,Face Serum,1.0,2232.83,27.54,UPI,Delivered,4.5,11.0,18.55,Desktop,Social,5006.8,not provided,1617.91,2025.0,7.0,29.0
7201,ORD1083922,CUST92984,2025-09-04,33,Indore,Electronics,Laptop Stand,3.0,162.46,30.11,Wallet,Delivered,4.3,4.0,,Mobile,Email,961.61,NONE,340.63,2025.0,9.0,4.0
41379,ORD1099714,CUST76865,2025-12-28,23,Patna,Sports,Novel,1.0,826.4,5.26,Debit Card,Delivered,3.3,8.0,8.59,Desktop,Paid Search,1641.02,APP15,782.93,2025.0,12.0,28.0
64635,ORD1037481,CUST29165,2024-09-30,27,Jaipur,Beauty,Wireless Headphones,1.0,446.14,12.01,Wallet,Delivered,5.0,14.0,2.93,Mobile,Organic,2903.31,NEWUSER,2160028.57,2024.0,9.0,30.0
33048,ORD1089719,CUST65343,2025-10-16,94,Patna,Beauty,Face Serum,1.0,682.02,10.73,Debit Card,Delivered,5.0,3.0,2.29,Mobile,not provided,3203.66,not provided,608.84,2025.0,10.0,16.0
70289,ORD1020325,CUST13436,2024-05-28,25,Kolkata,Books,Running Shoes,1.0,408.6,13.02,Credit Card,Shipped,4.4,6.0,5.91,Mobile,Organic,1144.76,FESTIVE,355.4,2024.0,5.0,28.0
54893,ORD1045301,CUST21298,2024-11-26,36,Ahmedabad,Home & Kitchen,Bluetooth Speaker,5.0,2505.65,2.59,COD,Returned,5.0,2.0,2.05,Mobile,Direct,2465.25,APP15,12203.77,2024.0,11.0,26.0
27363,ORD1041508,CUST46682,2024-10-30,21,Bengaluru,Grocery,Laptop Stand,1.0,1632.33,4.88,Debit Card,Delivered,4.0,6.0,15.07,Desktop,Affiliate,4121.66,FESTIVE,1552.67,2024.0,10.0,30.0
85521,ORD1065462,CUST99922,2025-04-22,26,Mumbai,Books,Novel,1.0,255.09,6.46,UPI,Delivered,3.7,4.0,5.18,Mobile,Direct,388.86,not provided,238.61,2025.0,4.0,22.0
21413,ORD1024064,CUST54570,2024-06-24,24,Chennai,Toys,Wireless Headphones,1.0,356.44,11.77,COD,Shipped,3.7,3.0,20.92,Mobile,Email,3803.48,not provided,314.49,2024.0,6.0,24.0
3730,ORD1025309,CUST78548,2024-07-03,20,Delhi,,Organic Snacks,4.0,132.69,4.81,Net Banking,Delivered,4.4,7.0,15.77,Mobile,Social,27001.53,NEWUSER,505.23,2024.0,7.0,3.0
46459,ORD1038644,CUST50768,2024-10-09,24,Jaipur,Toys,Organic Snacks,1.0,850.98,2.17,UPI,Returned,2.2,4.0,12.15,Mobile,Email,6093.9,NONE,832.51,2024.0,10.0,9.0
35170,ORD1082694,CUST50470,2025-08-26,22,Chennai,Grocery,Novel,2.0,5926.11,1.02,COD,Shipped,3.9,1.0,14.27,Tablet,Organic,6846.49,SAVE20,11731.33,2025.0,8.0,26.0
73114,ORD1012616,CUST21113,2024-04-02,48,Lucknow,Books,Yoga Mat,1.0,601.5,26.13,COD,Delivered,3.5,2.0,69.8,Mobile,Direct,6093.86,SAVE20,444.33,2024.0,4.0,2.0
38361,ORD1046041,CUST85140,2024-12-02,36,,Grocery,Running Shoes,1.0,4748.16,10.54,Wallet,Delivered,2.9,2.0,20.4,Desktop,Social,3660.14,FESTIVE,4247.7,2024.0,12.0,2.0
57436,ORD1032035,CUST99672,2024-08-21,38,Patna,Sports,Running Shoes,5.0,322.0,17.81,Debit Card,Shipped,3.7,6.0,9.63,Desktop,Direct,3321.67,FESTIVE,1323.26,2024.0,8.0,21.0
64639,ORD1091664,CUST18527,2025-10-31,18,Patna,Toys,Yoga Mat,1.0,3609.83,7.24,Debit Card,Processing,3.1,5.0,11.76,Mobile,Organic,4937.21,not provided,3348.48,2025.0,10.0,31.0
30029,ORD1036299,CUST88688,2024-09-21,24,Indore,Electronics,Face Serum,3.0,263.53,14.83,COD,Delivered,3.5,2.0,4.23,Mobile,Paid Search,1164.53,NEWUSER,673.35,2024.0,9.0,21.0
58816,ORD1053581,CUST66325,2025-01-26,41,Patna,Electronics,Bluetooth Speaker,1.0,415.88,31.31,UPI,Delivered,4.2,2.0,81.34,Mobile,Paid Search,5262.74,FESTIVE,285.67,2025.0,1.0,26.0
60799,ORD1074810,CUST91902,2025-06-30,22,Patna,Books,Coffee Maker,2.0,146.91,9.26,UPI,Cancelled,3.3,4.0,41.38,Mobile,Organic,6988.19,NONE,266.61,2025.0,6.0,30.0
